id,model_conf,1_train,2_train,3_train,4_train,5_train,6_train,7_train,8_train,9_train,10_train,1_test,2_test,3_test,4_test,5_test,6_test,7_test,8_test,9_test,10_test
70951282938616,"Linear(in_features=90, out_features=256, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=256, out_features=192, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=192, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 5e-05
    maximize: False
    weight_decay: 0.001
)
256",10.49649113393773,9.70343788912979,9.492674420501372,9.398000493084734,9.339971045894005,9.298695633987888,9.267364792492199,9.240942660330306,9.220061735915305,9.203170767984561,9.925776730778074,9.593804396153118,9.463006984626102,9.402128686335566,9.345367496272127,9.31839372116438,9.282777539904915,9.260501858680005,9.249763078921998,9.229152107437946
71125282332435,"Linear(in_features=90, out_features=256, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=256, out_features=192, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=192, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0001
    maximize: False
    weight_decay: 0.003
)
256",10.236212168407022,9.570950989573566,9.444985344274423,9.37934635431996,9.330175145213664,9.29433139493753,9.269890873783263,9.244749387892833,9.225348640176518,9.214769615172333,9.706120464873578,9.561137483267293,9.643651791707228,9.362314541381764,9.316783784481975,9.291061312935804,9.265855925143846,9.350452261865238,9.374122699900056,9.237381759470601
71099105786831,"Linear(in_features=90, out_features=256, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=256, out_features=192, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=192, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0001
    maximize: False
    weight_decay: 0.006
)
256",10.324606103847863,9.658257940628193,9.531850850560321,9.468294540947534,9.427409061052789,9.397725323672027,9.376284931588534,9.355249468901466,9.339395928780243,9.332638628723638,9.768149649451859,9.630534296267806,9.669394477120209,9.448396271283599,9.411101034958444,9.394302007518675,9.371198209814764,9.42325608951361,9.46099668296881,9.331527518109294
71098987235349,"Linear(in_features=90, out_features=256, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=256, out_features=192, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=192, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0001
    maximize: False
    weight_decay: 0.01
)
256",10.441254460667915,9.743384402308187,9.60687885561804,9.54702950835417,9.512765699990334,9.488392341038693,9.470615223269396,9.452814631332192,9.439802117588139,9.434704310790634,9.864629131616807,9.683614606391119,9.70553295861564,9.527603982349506,9.499746665644084,9.495312004090001,9.463055237082358,9.50052587760661,9.518132807658569,9.435971915857705
70924265845710,"Linear(in_features=90, out_features=192, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=192, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0001
    maximize: False
    weight_decay: 0
)
256",10.193660022590757,9.483865738993634,9.338246346612937,9.261266073257477,9.221871855085153,9.18280692732377,9.15162084319685,9.122189453121107,9.11431843420928,9.094663383007287,9.650216733999025,9.415501137320884,9.329069903141297,9.295651164822175,9.32146688097976,9.262001597185282,9.248088588277845,9.230109983900665,9.186394562652481,9.17308927386979
71099105617517,"Linear(in_features=90, out_features=192, bias=True)
ReLU()
Linear(in_features=192, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0001
    maximize: False
    weight_decay: 0
)
256",10.256493197419912,9.499498230700384,9.337413013652178,9.258576976911492,9.215322562238628,9.172666738847434,9.139381672873347,9.108569871312529,9.100779707867941,9.081914953652207,9.67865177605909,9.411719840106926,9.315557259208745,9.28581809670931,9.303190937142402,9.223737399373674,9.213048828252582,9.186577791574214,9.153170790339045,9.151430441612703
71125110106230,"Linear(in_features=90, out_features=192, bias=True)
ReLU()
Linear(in_features=192, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0003
    maximize: False
    weight_decay: 0.001
)
256",9.943715559481852,9.438106108956736,9.338520863965424,9.267478250970425,9.231557557588367,9.205316046107328,9.177042062921526,9.153239908722332,9.146254387588836,9.124971142018287,9.519912932058311,9.412074560866435,9.34834806353631,9.281393868118741,9.213644159233155,9.195622518881477,9.158941523283264,9.179341227256138,9.172391569434726,9.140670795927665
71099105553022,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0003
    maximize: False
    weight_decay: 0.002
)
256",10.00324213693698,9.467664650775317,9.381231460415071,9.31006560803855,9.27952962795066,9.244434442806725,9.21554491477354,9.185039581515975,9.177347879164559,9.177469162365421,9.552907831234638,9.55680649928814,9.622759130208271,9.28478197302023,9.265650526174644,9.214180152733737,9.202555875197397,9.194665946539198,9.325287953867118,9.192560444089832
71112517147060,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0003
    maximize: False
    weight_decay: 0.005
)
256",10.095356075931129,9.53318105340848,9.451705476898505,9.387073919983457,9.370548757835957,9.342248040181149,9.325836336511875,9.30213785988761,9.297856432485151,9.298144643102253,9.641942089811211,9.558289284227707,9.561697602996004,9.357848580937135,9.338310900574685,9.321836599124321,9.309074476504628,9.306957236971309,9.312109164767048,9.322120897380104
70578004471831,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0001
    maximize: False
    weight_decay: 0.001
)
256",10.438097185084196,9.65496112415746,9.484736891447135,9.396030619161063,9.343273078846495,9.296224977815498,9.270241682181453,9.242904709531341,9.21375892183182,9.191539969846023,9.835821763171303,9.588503798627292,9.519740788160314,9.394214631449238,9.371783107831822,9.344452003723688,9.272530413552552,9.255340149980972,9.24224352046858,9.29761321402321
70725324740864,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0005
    maximize: False
    weight_decay: 0.001
)
256",9.852462339977688,9.404228972303175,9.33769796396818,9.260484905114293,9.23613828063166,9.213487012720211,9.184534234845717,9.162503076203189,9.153815677896315,9.14489875439211,9.446458348310692,9.331054122389801,9.501267922136613,9.314433759450226,9.268620008415095,9.269280545417637,9.270881353256966,9.21172514600662,9.87822002277572,9.316165631393712
70620879643356,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0007
    maximize: False
    weight_decay: 0.003
)
256",9.88805895943056,9.456005814047334,9.398026575493521,9.332892932209315,9.327335422956933,9.30969393371333,9.283999500756607,9.262310021669194,9.249380319573042,9.246390623465782,9.48209017901543,9.378762108363121,9.52676673702743,9.285357090133992,9.336423186238695,9.396492929856821,9.498544918659203,9.311798784102477,9.871709201482156,9.3167746556389
69477489661533,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 5e-05
    maximize: False
    weight_decay: 0
)
256",10.674980881992793,9.872950724140438,9.592780661608211,9.457457952156574,9.37506883927882,9.315462710476892,9.275239723765345,9.245873539711571,9.219038001370398,9.196689941461102,10.18821792799726,9.758452209864691,9.573122350105121,9.450276160896953,9.389240716093473,9.35532510788695,9.31280621714189,9.278912126922616,9.266572539325281,9.307154811217874
49879066044985,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Dropout(p=0.5, inplace=False)
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Dropout(p=0.2, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 5e-05
    maximize: False
    weight_decay: 0
)
256",10.860757403002848,10.25118412311123,9.852211296793108,9.70204508850054,9.621341551290675,9.56089426480535,9.514335208939118,9.476168820160462,9.449380882215324,9.419335251412637,10.626602578113637,9.975583698598562,9.804970185937083,9.677028798172291,9.62632981197127,9.587753929374653,9.547947609143487,9.545724083794358,9.490021839527689,9.44812436217199
53480639769777,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Dropout(p=0.3, inplace=False)
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 5e-05
    maximize: False
    weight_decay: 0
)
256",10.798485652022842,10.085832084362396,9.739866537422984,9.584778578592227,9.494268707738504,9.438147188750577,9.387158035751797,9.355309458441678,9.328261348468887,9.304346387851686,10.459587133744385,9.879885384576799,9.685287140854612,9.572166429823062,9.4961864168446,9.472038018668751,9.427888977374478,9.41684112107234,9.369905826459346,9.365840883049826
53644625591380,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Dropout(p=0.3, inplace=False)
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0005
    maximize: False
    weight_decay: 0
)
256",9.987281658939727,9.570762544170078,9.586126387066317,9.564015677076988,9.584498192697762,9.545638011845359,9.562242725339662,9.53667022764402,9.571725637114554,9.558988292783209,9.562528327715883,9.54486923284635,9.677088135652282,9.511762831372456,9.605887072023899,9.599170851761134,9.615436493941198,9.516823470737439,9.524322815324046,9.61549974378251
90167501605092,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Dropout(p=0.3, inplace=False)
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0001
    maximize: False
    weight_decay: 0
)
256",10.4860033973643,9.705221273830631,9.523771824438413,9.427658800116928,9.37708370535765,9.33252973466695,9.296522969335895,9.27085331466752,9.24834941236572,9.230363635326123,9.906079295661801,9.630221307362357,9.52286285249217,9.450870187757088,9.386041708655695,9.386893299302605,9.346612279231508,9.299117516950025,9.288554141391113,9.306759010664523
90167501593270,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0002
    maximize: False
    weight_decay: 0
)
256",10.047050802796576,9.433488218480921,9.318418499452727,9.244722653423826,9.2118105658954,9.166629313273361,9.141830811058487,9.109195849123427,9.099027622057644,9.097879344010778,9.734297291086646,9.378414560266028,9.43543918265822,9.236592114544562,9.19358222245408,9.161204824305795,9.147294423639234,9.145221524200855,9.216950756607183,9.21216072223337
83684739315404,"Linear(in_features=90, out_features=96, bias=True)
ReLU()
Linear(in_features=96, out_features=96, bias=True)
LeakyReLU(negative_slope=0.01)
Linear(in_features=96, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0002
    maximize: False
    weight_decay: 0
)
256",10.176890989921095,9.515480226684886,9.358025941316889,9.287763192344634,9.229149499197067,9.200018708882599,9.170668174274097,9.151598673149381,9.135604940080926,9.121572604153284,9.707249181113854,9.442797030177156,9.432129977043315,9.30736868696993,9.269928693276004,9.369118137713967,9.20759238833425,9.191876432919381,9.190040231340745,9.142742391245609
77822545657013,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Dropout(p=0.2, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0002
    maximize: False
    weight_decay: 0
)
256",10.07490746744178,9.445061635320126,9.330117111854113,9.258858014866178,9.227934711007793,9.180910084144703,9.153342282176823,9.122036871029701,9.111674330018452,9.111866035723041,9.767951423145075,9.387610565544259,9.406942194877287,9.286458419845042,9.205093693572413,9.172523285599103,9.15901390196765,9.16057363001314,9.232600853939864,9.321045650077842
77984096514400,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Dropout(p=0.25, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0002
    maximize: False
    weight_decay: 0
)
256",10.068643776971475,9.468070884292182,9.338579549385196,9.283325922549672,9.229618330495022,9.182656301413022,9.15398716973409,9.131721921472696,9.11475140219515,9.113116687224398,9.72210115673764,9.596592605652496,9.326457749901236,9.20373414801437,9.32793923072036,9.153354671320995,9.185293885001652,9.139591636264086,9.100688419437185,9.22252195912418
77997243504870,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Dropout(p=0.25, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0002
    maximize: False
    weight_decay: 0.0005
)
256",10.107127067016899,9.481434206434425,9.366502072112587,9.294272057457539,9.260432088236499,9.214204278961866,9.186370436424353,9.153344890417701,9.141648234196975,9.13947817778586,9.785174941787858,9.417457317979942,9.415558518620216,9.295152990814334,9.236064597826836,9.199740931229012,9.188815662248174,9.157825848247382,9.230439926371826,9.271676866724983
77997143013052,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Dropout(p=0.25, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    lr: 0.0003
    maximize: False
    weight_decay: 0.001
)
256",9.990102471450088,9.451886097579358,9.362665349779954,9.292116998431476,9.261500814936564,9.225124983521166,9.198508537413806,9.167261811686457,9.161320891024898,9.163197520337155,9.534908360930428,9.496039703295171,9.606136159027818,9.285138649960398,9.241937704225547,9.206816436672824,9.195231934809884,9.174920258966669,9.362918349145193,9.174245376639293
77937251155028,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Dropout(p=0.25, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    initial_lr: 0.0005
    lr: 0.000245
    maximize: False
    weight_decay: 0.001
)
256",9.904393719993912,9.426048863434524,9.353417179684149,9.274405086684148,9.255169310203414,9.198350738840642,9.176243289152412,9.151401098902816,9.149905272758858,9.154949610618347,9.48908613311244,9.503216930133252,9.497807438550739,9.335059728319331,9.28976501721907,9.179583793657862,9.172294412461993,9.17611874565045,9.377632740062625,9.193073615482724
77919642821390,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Dropout(p=0.1, inplace=False)
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Dropout(p=0.5, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    initial_lr: 0.0007
    lr: 0.0005057499999999999
    maximize: False
    weight_decay: 0.001
)
256",9.933573414824858,9.500656289650546,9.435143799378704,9.367228467197316,9.365508984398005,9.319656761809911,9.29337351847481,9.281234765425138,9.270121703101031,9.269002115703831,9.538428834056512,9.45684762379095,9.538611410918024,9.415767829950736,9.3632763302058,9.297817960932191,9.29053379621808,9.283818880075753,9.47949432728086,9.307712322705704
77997243614405,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Dropout(p=0.4, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    initial_lr: 0.0005
    lr: 0.00043245
    maximize: False
    weight_decay: 0.002
)
256",9.953711642649637,9.486268580903177,9.415192712836973,9.341319506428317,9.316662501281114,9.282866872155012,9.257878620416209,9.233304426916906,9.225071514583151,9.224860247071973,9.543960912960328,9.480654994471902,9.498647292113695,9.344866061963188,9.326856810755682,9.239767647814432,9.300633556960793,9.217611293609725,9.631327201494944,9.316622073547492
72545300157734,"Linear(in_features=90, out_features=192, bias=True)
ReLU()
Linear(in_features=192, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Dropout(p=0.4, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    initial_lr: 0.0004
    lr: 0.00037200000000000004
    maximize: False
    weight_decay: 0.001
)
256",9.94579628364287,9.446498776044313,9.357986165643489,9.285027799723052,9.262084408833182,9.241717959931513,9.218329211911598,9.189326225400189,9.18920102983801,9.173736117607719,9.539880972165752,9.389783882256472,9.362056977594987,9.288095090996453,9.2388391140616,9.236618849013569,9.176378917678106,9.180168039614701,9.20811273238956,9.205675983348593
46022132838296,"Linear(in_features=90, out_features=192, bias=True)
ReLU()
Linear(in_features=192, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Dropout(p=0.4, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    initial_lr: 0.0004
    lr: 0.00037200000000000004
    maximize: False
    weight_decay: 0.001
)
256",9.94579628364287,9.446498776044313,9.357986165643489,9.285027799723052,9.262084408833182,9.241717959931513,9.218329211911598,9.189326225400189,9.18920102983801,9.173736117607719,9.539880972165752,9.389783882256472,9.362056977594987,9.288095090996453,9.2388391140616,9.236618849013569,9.176378917678106,9.180168039614701,9.20811273238956,9.205675983348593
71776966212789,"Linear(in_features=90, out_features=192, bias=True)
ReLU()
Linear(in_features=192, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Dropout(p=0.4, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    initial_lr: 0.0004
    lr: 0.00037200000000000004
    maximize: False
    weight_decay: 0.001
)
256",9.09766612031894,8.77527776680293,8.690514502665298,8.638750050065314,8.598412952815323,8.568973085956724,8.544734703470558,8.514053966013897,8.497201469636115,8.474615407746635,9.014761227807414,8.9502666035385,8.909799094244573,8.925913458453671,8.923576474626316,8.9050931756391,8.90089847224586,8.86797334351304,8.893063968706334,8.90459434957104
84551934384564,"Linear(in_features=90, out_features=128, bias=True)
ReLU()
Dropout(p=0.5, inplace=False)
Linear(in_features=128, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Dropout(p=0.2, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    initial_lr: 0.0002
    lr: 9.799999999999998e-05
    maximize: False
    weight_decay: 0.007
)
256",9.584919423599679,9.07912804827327,8.972082582308532,8.933922062071852,8.918577128921985,8.898442161398304,8.888466944157548,8.878173521529586,8.874403309339362,8.87715109110512,9.236207399014948,9.095857957329752,9.068729643949938,9.03254160587781,9.023247139506406,9.004250017066077,9.016800872174592,9.009821871643293,9.011669810305884,8.994581268128576
84457718260447,"Linear(in_features=90, out_features=192, bias=True)
ReLU()
Dropout(p=0.5, inplace=False)
Linear(in_features=192, out_features=128, bias=True)
LeakyReLU(negative_slope=0.01)
Dropout(p=0.2, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    initial_lr: 0.0007
    lr: 0.00044800000000000005
    maximize: False
    weight_decay: 0.005
)
256",9.214137768819459,8.986067969900356,8.959175702320069,8.954697352731266,8.947940704734881,8.92213868184191,8.920632422734435,8.909438504943086,8.908568004549807,8.91088542657057,9.139834854726029,9.091696509007717,9.068744641334991,9.114660113764394,9.090600395778424,9.082430081225759,9.040483699353585,9.014474321310752,9.045862544105773,9.045302424377063
84460668819315,"Linear(in_features=90, out_features=192, bias=True)
ReLU()
Dropout(p=0.2, inplace=False)
Linear(in_features=192, out_features=128, bias=True)
ReLU()
Dropout(p=0.2, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    initial_lr: 0.0007
    lr: 0.00044800000000000005
    maximize: False
    weight_decay: 0.003
)
256",9.075025937431226,8.853242651090115,8.808976891016517,8.793699772129496,8.777953821944521,8.749507042800502,8.74100222135514,8.731544087868595,8.728943671712488,8.725114122042273,9.04831950701355,9.010900379246655,8.971156004736358,9.017460105056694,9.037672015686299,8.964482820448092,8.947033036909078,8.911374471735334,8.950395059401778,8.93330586516425
84508462729499,"Linear(in_features=90, out_features=192, bias=True)
ReLU()
Dropout(p=0.3, inplace=False)
Linear(in_features=192, out_features=128, bias=True)
ReLU()
Dropout(p=0.2, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    initial_lr: 0.0006
    lr: 0.000384
    maximize: False
    weight_decay: 0.004
)
256",9.131036606181807,8.889643912854082,8.852557987859445,8.839082511359416,8.823493055627166,8.788490463034424,8.790983289254285,8.78227111265906,8.779721557200089,8.777153744054965,9.06918152168218,9.033693796285995,8.985758241296004,9.018515138492146,9.01400157765148,9.007833087973252,8.97731797381239,8.930144677219213,8.96581758771779,8.955988431966244
84543566315776,"Linear(in_features=90, out_features=192, bias=True)
ReLU()
Dropout(p=0.4, inplace=False)
Linear(in_features=192, out_features=128, bias=True)
ReLU()
Dropout(p=0.2, inplace=False)
Linear(in_features=128, out_features=1, bias=True)
Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    capturable: False
    eps: 1e-08
    foreach: None
    initial_lr: 0.0005
    lr: 0.00032
    maximize: False
    weight_decay: 0.005
)
256",9.204219932878035,8.926072561147274,8.885797409618155,8.872689043021808,8.861229084660827,8.834977792276494,8.829548738887388,8.824684369648532,8.826588385490014,8.823683457211313,9.092468548307824,9.051799552406013,9.010065742165455,9.042130803468512,9.021002748230249,9.005536531879518,9.00231209409317,8.968178697773272,8.995638257744686,8.978593403602096
